-10.2395,29.9354,-10.5306,10.362,23.7127,14.5741,-4.8818,5.05957,43.138,29.3426,13.608,12.5813,27.179,41.7059,49.4858,43.5494,29.6874,15.834,6.21463,-19.3964,45.356,41.543,11.6914,12.5596,10.4444,23.0399,-47.5304,-42.1371,-14.0913,9.71171,16.7435,9.45108,-7.60613,-22.5991,8.21614,27.0221,29.0746,-4.15322
-10.2256,30.7898,-11.2419,10.4986,21.6453,14.0562,-4.55444,4.55351,44.5153,29.6051,13.9409,12.8362,27.1848,41.1639,49.8888,43.9396,29.9178,15.1651,6.24459,-20.179,44.6547,40.9207,10.158,11.6724,11.4828,23.4934,-47.2732,-41.0647,-14.3946,10.2358,17.9282,8.09208,-7.68309,-22.6472,8.64749,28.4307,29.1315,-2.98927
-10.0862,30.7055,-11.3456,11.5996,24.5045,13.2578,-5.06061,4.75051,42.3463,27.2765,13.0513,12.0021,27.7917,41.142,51.1995,44.2904,30.6619,14.6182,4.04801,-21.0578,46.0637,38.7903,15.4897,11.9173,9.37618,26.0094,-49.1239,-39.9993,-10.6145,12.4348,18.7768,7.70498,-9.33699,-22.846,9.62487,28.7103,29.9337,-4.67567
-9.90088,30.4099,-11.3144,11.905,24.6875,14.4573,-5.0158,5.23472,42.7389,28.1597,13.7409,12.1975,26.974,41.151,51.8126,44.4222,31.1616,14.6367,4.55976,-20.7264,45.6482,38.6427,15.7863,12.5984,9.64014,25.6994,-49.2297,-40.0814,-11.2483,12.0625,19.4391,7.82836,-8.53184,-22.6497,8.63045,27.7172,29.7473,-4.29205
-9.35525,30.9892,-11.0807,11.6663,23.9397,14.8949,-4.39588,6.23585,41.3302,30.1676,13.5101,12.4436,27.3274,41.0104,51.0997,44.0517,30.5409,13.3228,3.79064,-22.4452,45.7181,39.4781,15.1047,13.8651,11.6705,25.8082,-49.4885,-40.1041,-11.9529,12.7378,16.451,7.29054,-9.85141,-23.5508,6.66614,28.0625,29.2518,-5.06419
-8.92543,31.9012,-11.2449,10.6681,23.1553,13.9144,-3.4378,7.32425,41.5742,29.2335,13.5822,12.9797,26.5651,41.0407,48.9576,42.477,31.3286,14.0677,4.34755,-20.5456,44.3094,41.2326,14.0338,13.116,9.87985,24.46,-49.0311,-40.3683,-12.5274,10.9482,18.3139,8.33186,-8.88891,-22.2206,8.9376,26.9737,27.8445,-4.45718
-8.30643,31.9129,-11.5179,10.9142,23.1425,13.5219,-2.88543,7.22452,41.5831,29.4672,13.856,13.1738,26.4697,41.0767,48.6773,42.3142,31.2853,14.1407,4.36384,-20.6498,44.7693,41.3841,14.386,12.8543,10.0049,24.3469,-49.1472,-40.1827,-12.4177,10.6547,18.6045,8.28219,-9.00199,-21.7882,9.20823,26.4517,27.8798,-4.3506
-8.81786,31.7555,-11.9399,11.1108,24.0026,13.9106,-3.97328,6.71907,42.8544,30.1036,14.1572,11.2588,26.0657,41.7067,49.0617,42.9837,32.2703,14.8361,4.89265,-20.7214,45.374,40.1705,14.5375,11.1352,10.3405,24.7911,-49.3756,-40.6576,-12.4791,11.0611,17.4976,7.01943,-9.23232,-22.4539,8.82881,27.4866,28.2782,-4.34143
-8.334,31.1098,-12.1945,10.7532,23.3211,12.7103,-3.17111,5.82063,41.2901,28.3521,13.3348,12.0026,27.1748,41.5642,48.9544,43.4673,29.6158,14.8457,4.94629,-21.7205,43.8975,41.7106,15.4972,12.1569,10.2666,25.2404,-49.0583,-38.5685,-12.7705,11.3942,16.1276,9.04152,-9.35295,-24.3691,7.51518,26.1075,29.0491,-3.88807
-9.52126,31.2225,-11.6098,10.2485,23.9532,12.562,-3.50946,7.41348,42.1823,28.5758,13.3608,12.2653,26.8521,41.0809,49.5463,43.101,31.0599,14.3626,5.5586,-22.3847,43.4264,41.8724,16.0029,11.8206,9.98681,25.0286,-48.4922,-38.5658,-12.8443,12.7529,16.2043,8.87067,-9.27191,-23.112,7.80681,25.7786,28.4468,-2.69154
-8.28138,30.7395,-12.7783,10.9246,23.5674,12.9484,-3.12181,5.91041,43.4452,29.036,13.1677,12.1017,27.5381,42.1054,49.0703,41.5912,29.1877,14.4372,4.33192,-21.0457,44.5243,42.6591,15.938,11.4269,9.68306,24.94,-47.5345,-39.1193,-12.8287,11.9499,16.4864,8.6298,-9.61054,-24.1467,7.94122,26.989,28.0406,-1.9878
-8.94543,31.5447,-12.398,11.5794,23.8814,13.463,-3.43924,5.51713,41.5886,28.9219,13.1624,11.8022,27.5641,41.6022,49.6644,42.3302,29.5203,14.7745,6.29236,-20.3373,45.2994,42.1476,15.4892,11.2918,10.164,25.0972,-49.3459,-39.7902,-12.2971,9.87771,15.0691,9.75278,-10.4821,-22.9447,5.80608,28.3609,27.8463,-4.02652
-8.07188,30.952,-11.8775,11.9658,23.5903,13.8832,-3.12516,6.27281,40.8878,29.238,12.423,10.4475,28.6869,43.1116,49.7197,43.7421,30.2451,14.0159,5.74236,-20.3649,46.3829,42.1673,14.7129,11.9834,10.4064,25.1945,-49.6671,-39.9214,-13.0048,10.3592,14.7187,9.03714,-9.9635,-23.1599,6.88508,28.4889,28.8731,-4.6173
-8.36223,30.8225,-11.7837,11.079,22.7718,13.6505,-3.43123,5.54463,41.7379,27.8357,12.1508,10.8067,28.014,43.2965,49.3919,42.5434,30.5177,14.2844,5.14733,-19.5602,46.9949,41.5887,15.1498,12.482,10.5111,25.0176,-49.3234,-40.7361,-12.8527,10.9655,14.4244,8.68898,-10.5854,-23.3629,6.46264,28.6518,28.2059,-4.46082
-7.37897,30.8437,-12.0661,10.3461,23.0901,12.9937,-3.90238,5.54377,41.2652,29.5503,12.2655,10.2619,27.3395,43.0419,50.0485,43.7857,30.5673,14.7892,5.92007,-20.0088,47.4523,40.739,14.501,11.6897,10.9095,24.4065,-48.8383,-40.2288,-12.947,11.4193,15.64,7.63226,-10.1965,-22.4762,7.51613,28.4827,29.5362,-3.58175
-7.0391,31.2476,-11.8954,10.2304,22.7133,12.8619,-4.2953,5.65481,41.2086,29.5946,12.5484,10.364,26.8901,42.9035,49.2563,44.0199,30.6041,15.1135,5.81996,-19.9936,47.7285,40.8737,14.6589,11.5582,10.8536,24.6005,-48.9508,-40.4532,-12.5634,11.8372,15.5016,7.16841,-10.0476,-22.6447,7.51111,28.6085,29.4462,-3.79814
-7.21463,32.4762,-12.3933,10.1817,22.3396,13.1236,-4.14701,7.03488,42.6588,30.3018,12.3562,10.7483,26.4635,42.2835,49.3227,43.8489,30.8264,14.7423,5.62864,-21.3641,47.4265,40.2216,15.2853,12.1267,10.4801,24.8952,-48.8269,-40.1746,-13.0075,11.7363,15.7468,6.59835,-10.1929,-22.2671,8.57347,28.804,29.1576,-3.58089
-7.37139,32.0237,-12.2873,9.71115,23.771,11.8446,-4.57652,6.95122,41.9678,31.3624,12.6631,10.8705,26.1306,41.5856,49.61,40.0387,29.7461,16.1128,5.08157,-20.6405,47.6946,40.7233,15.3814,11.3227,10.6808,24.0677,-48.8671,-40.2247,-12.1038,12.9875,14.3013,7.72779,-11.5144,-21.1638,8.45742,27.4592,28.8886,-4.33804
-9.53387,33.2982,-11.6603,11.0747,20.7849,13.9403,-3.0508,4.91923,42.0542,26.6025,12.9328,12.047,29.2045,44.456,47.5483,42.5032,29.729,14.7856,4.82288,-20.3687,43.6518,39.1296,12.918,9.66312,12.4399,24.5159,-49.4806,-39.9033,-15.1945,12.2454,15.0311,8.95407,-8.25337,-24.6287,11.0197,27.2222,27.0998,-4.23515
-7.00232,30.8473,-11.5305,10.5051,24.5152,11.4635,-4.19412,6.36719,41.7642,29.9629,12.3156,12.3106,25.4594,41.645,50.0484,44.329,30.5732,15.485,6.19514,-20.5247,45.6936,40.5399,13.5014,11.0257,11.0562,24.8592,-48.9908,-40.4059,-11.082,11.5762,16.5987,7.90045,-8.47666,-23.3047,8.89775,29.138,29.2981,-4.81369
-8.12554,32.7689,-10.7171,11.7382,23.5868,14.6029,-5.75647,6.25974,42.6361,28.9968,12.2438,9.92474,26.607,41.7741,50.5329,42.5623,30.3324,14.6891,6.79227,-20.1745,44.8349,40.4687,13.4513,12.6991,11.5184,23.6608,-47.931,-39.6246,-12.8986,12.695,15.0063,7.36362,-8.97487,-22.7225,8.45655,28.3273,28.6577,-3.67081
-8.40012,33.0137,-10.8614,11.3562,22.8068,14.5909,-5.16129,6.30256,42.1978,29.4296,12.0757,10.4781,26.0262,41.8493,49.9261,42.7785,29.9837,14.8886,6.72063,-20.4649,44.8127,40.2032,13.2279,12.4336,11.441,23.7119,-48.1756,-39.8348,-12.8646,12.307,14.9028,7.71434,-9.14324,-23.1192,8.57626,28.3106,28.2839,-3.72374
-7.98034,33.0503,-11.2307,10.4603,22.2894,14.3494,-5.44591,6.569,42.6198,28.7061,12.7878,10.3466,26.2436,40.4132,50.6666,42.2617,29.8533,14.7491,6.99207,-20.5092,44.7624,40.3907,13.6048,13.0089,11.6923,23.6203,-48.326,-39.1221,-12.7047,11.8208,15.2643,7.9612,-9.37361,-23.3197,7.59479,28.4344,28.7176,-3.93533
-7.33357,32.8518,-11.1967,10.0064,23.2242,14.1058,-4.7868,6.42877,42.7093,28.7503,12.6489,12.2039,26.3151,41.3049,50.5464,41.5099,30.1186,14.3399,6.55527,-19.8087,44.7109,40.7851,13.794,12.7412,11.351,23.8091,-47.6309,-39.8971,-13.0396,12.3701,15.2692,7.78784,-10.3212,-23.254,9.02025,28.4635,28.3263,-4.07429
-6.95712,32.7215,-11.2735,9.9492,23.2737,13.7963,-4.50534,6.34763,42.5143,28.8507,12.5297,12.048,26.5446,41.3526,50.225,41.4604,30.2708,13.9742,6.61255,-19.7559,44.8086,40.9097,13.8486,12.8905,11.5521,23.8412,-47.2296,-39.5214,-13.3984,11.9445,15.3054,7.66303,-9.99554,-23.1235,9.34791,28.7397,28.2882,-3.69064
-7.5594,31.5332,-11.3666,10.4108,22.596,14.3158,-4.58364,5.42311,41.6357,29.3977,12.9765,11.4603,27.3312,41.7328,48.9142,42.4188,29.2345,14.8224,8.23794,-20.4255,45.6972,40.061,14.6225,11.5821,11.8319,24.6248,-48.9963,-39.348,-13.2704,11.6264,15.9338,9.27526,-9.70549,-22.2811,8.24648,28.2918,28.2791,-3.69267
-7.15656,31.3766,-11.3875,10.1741,22.8387,13.7125,-4.08865,4.91756,40.9727,29.181,13.5844,11.1923,27.3917,42.6596,48.9924,42.7742,28.7935,15.714,7.03243,-20.3927,45.3964,39.5927,14.5698,12.0666,11.9314,24.5635,-48.8363,-39.9541,-12.4523,11.9338,16.1372,7.60527,-9.92437,-21.7972,8.07285,28.6098,28.0019,-4.09958
-9.08971,33.106,-11.9,12.5619,24.5479,13.813,-3.44137,5.25924,41.662,28.9675,14.2843,10.8713,27.0137,43.2556,49.9019,43.2114,30.3606,14.0524,5.75827,-20.3263,44.753,38.4605,14.274,12.8266,10.8322,23.7273,-50.5907,-40.1174,-12.503,12.2075,17.0144,8.37998,-9.40889,-22.2336,8.94963,28.0256,28.6159,-5.11273
-9.43051,32.9516,-11.5106,11.6768,21.9312,12.7362,-5.53574,7.28014,43.2647,30.0418,14.4287,11.5357,27.271,41.6962,50.0009,43.2167,30.1582,14.9969,5.10684,-20.6863,44.8338,39.4973,14.4591,13.2192,11.45,24.9877,-49.5626,-39.5286,-11.5195,12.0216,16.7013,8.04344,-9.03657,-24.0997,6.76354,28.7951,28.4556,-4.28282
-9.50178,32.3289,-11.4798,11.9806,22.652,13.9271,-2.09564,5.85589,41.7802,30.0135,14.0619,10.3453,26.9685,42.7987,50.1354,43.6928,30.4407,14.6154,4.65703,-20.5682,45.0816,40.3432,15.079,14.1397,11.1219,25.3169,-50.4296,-40.1128,-12.1829,11.129,14.7563,7.8237,-6.50035,-22.9674,8.05193,28.1238,28.6715,-4.00647
-9.61709,31.9386,-11.1443,11.0164,22.9669,14.6132,-2.79745,7.55986,42.0496,30.1833,14.3108,10.4674,26.9672,42.7567,49.5165,44.0123,30.8547,13.5986,5.57719,-19.1155,45.495,41.6491,15.8561,13.3203,11.1311,25.4465,-49.8722,-40.183,-12.5353,11.3396,15.4681,7.63677,-6.14382,-24.2635,7.51482,26.5686,28.7573,-4.52817
-8.80367,32.2758,-12.4012,11.6846,22.9324,15.6439,-4.86867,6.45161,41.7597,30.6014,12.7871,10.9482,26.4358,43.0416,48.8338,43.3599,30.4623,13.3574,8.37832,-20.2792,44.9063,41.969,15.7352,14.358,11.694,24.704,-50.0482,-40.5908,-10.9947,12.1943,14.7694,6.92586,-5.66215,-22.5105,8.67869,26.9844,28.8285,-3.78411
-9.72216,31.9075,-11.679,10.6043,24.3364,13.8761,-5.40012,2.98169,41.7045,28.257,12.6512,12.7394,26.8315,42.132,49.7536,43.6162,31.3545,12.0545,7.55487,-20.2978,43.5013,41.4166,15.2245,13.1901,10.9127,25.7722,-50.7928,-40.5493,-11.9771,13.1865,13.3507,8.15008,-7.66518,-23.835,7.61372,28.5918,28.5899,-4.08356
