"","platform","seed","delta.target","metric","eps.final","Npar","time.warmup","time.total","minESS","medianESS","Nsims","minESS.coda","Rhat.min","Rhat.max","Rhat.median","efficiency","model"
"53","stan",14,0.9,"diag",0.117570330696667,177,253.99,406.438,109.4171227037,1000,1000,172.802771140807,0.998999502927466,1.00897896724554,0.999359104186603,0.269209873839797,"swallows"
"54","tmbstan",14,0.9,"diag",0.110586853662444,177,136.546,215.737,8.15199986461296,609.196086173331,1000,7.17406816714169,0.998999553737971,1.01140155239029,0.999755055658912,0.0377867489796046,"swallows"
"55","tmb",14,0.9,"diag",0.130553549173178,177,319.591325998306,514.799865961075,25.3534292663082,1000,1000,22.2497623357232,0.998999711381054,1.0451329553696,1.00015114906877,0.0492490984219201,"swallows"
"56","admb",14,0.9,"diag",0.141373,177,NA,561.730000000003,112.924931084918,1000,1000,161.817634646985,0.998999499712303,1.03592460420701,0.999449969149392,0.201030621624121,"swallows"
"57","stan",15,0.9,"diag",0.118336263459392,177,264.102,349.52,156.680868286184,1000,1000,140.478801646198,0.998999515523457,1.01936548376277,0.999523580629253,0.448274399994805,"swallows"
"58","tmbstan",15,0.9,"diag",0.111657615546295,177,98.231,155.435,10.2453274420792,1000,1000,8.07593085784978,0.998999621190385,1.06176862900943,1.00049429902857,0.0659139025449815,"swallows"
"59","tmb",15,0.9,"diag",0.129818530693808,177,299.429692029953,482.939792871475,4.02366816593001,1000,1000,8.10959006706842,0.998999597353221,1.8001390851241,1.00245407054537,0.00833161446897136,"swallows"
"60","admb",15,0.9,"diag",0.153383,177,NA,412.970000000001,181.552954849447,1000,1000,163.940673191648,0.998999543108467,1.01221075861612,0.99952571964227,0.439627466521652,"swallows"
"61","stan",16,0.9,"diag",0.107942003778137,177,228.053,362.512,121.938248161422,1000,1000,107.643781832225,0.998999572769174,1.01976801179776,0.999821314807814,0.336370239223589,"swallows"
"62","tmbstan",16,0.9,"diag",0.132419514293609,177,125.847,200.184,10.0913547339664,1000,1000,10.3117102003012,0.99899999290148,1.02266306925168,0.999752782731842,0.0504103961054152,"swallows"
"63","tmb",16,0.9,"diag",0.155133148412637,177,279.945599079132,445.458225011826,25.0613013013952,1000,1000,23.587405814709,0.998999502731796,1.20242365234943,0.999945230620997,0.0562595994287228,"swallows"
"64","admb",16,0.9,"diag",0.134643,177,NA,550.550000000003,154.381808277027,1000,1000,183.426270374299,0.998999499832258,1.01382282552827,0.999445900079825,0.280413783084237,"swallows"
"65","stan",17,0.9,"diag",0.114366093878637,177,226.501,312.321,81.904748124694,1000,1000,131.407635588224,0.999001040932072,1.01313772640341,0.9995510150129,0.26224540816882,"swallows"
"66","tmbstan",17,0.9,"diag",0.110097270719799,177,91.889,155.514,11.5237319048143,1000,1000,12.4142727991249,0.998999634327642,1.0704510603644,1.00070432029483,0.0741009292077518,"swallows"
"67","tmb",17,0.9,"diag",0.146747831305925,177,304.922086000443,492.071692943573,23.922949684818,1000,1000,22.4877875809852,0.998999503534015,1.06950127959548,1.00002295036579,0.0486167971616309,"swallows"
"68","admb",17,0.9,"diag",0.146115,177,NA,546.049999999996,111.87003065091,1000,1000,86.2041418878632,0.998999501928367,1.01037844149478,0.999345916868593,0.204871404909644,"swallows"
"69","stan",18,0.9,"diag",0.129256338302364,177,232.684,368.817,92.1969925017607,1000,1000,155.222090507736,0.998999507445865,1.02424942808968,0.999849100224169,0.249980322224194,"swallows"
"70","tmbstan",18,0.9,"diag",0.110059650911458,177,129.451,203.414,13.0732274813943,1000,1000,14.5887958824334,0.998999687489607,1.10822114029284,1.00056284212782,0.0642690644763602,"swallows"
"71","tmb",18,0.9,"diag",0.140256702429374,177,326.998299121857,514.005019187927,8.38871365171336,1000,1000,6.50034414200533,0.998999695609014,1.37314296243951,1.00058807237646,0.016320295208336,"swallows"
"72","admb",18,0.9,"diag",0.135814,177,NA,533.549999999996,133.408072797268,1000,1000,128.77195802825,0.998999499505789,1.00827743775752,0.999325966611119,0.250038558330558,"swallows"
"73","stan",19,0.9,"diag",0.130969645581323,177,258.131,393.342,160.395496928766,1000,1000,150.812573642152,0.998999681087821,1.02899181096152,0.999553899242422,0.407776176784493,"swallows"
"74","tmbstan",19,0.9,"diag",0.149634672746807,177,87.781,140.248,26.4671756086759,1000,1000,21.0346649096124,0.998999643742513,1.01628747006962,0.999405103685551,0.188716955740373,"swallows"
"75","tmb",19,0.9,"diag",0.130928420841639,177,281.074190139771,463.554105997086,17.6772517438823,1000,1000,16.3868592703847,0.998999508378944,1.07715502179603,1.0002150027271,0.0381341714272152,"swallows"
"76","admb",19,0.9,"diag",0.143886,177,NA,420.330000000002,107.468776828428,1000,1000,129.183755789764,0.998999574929497,1.00935107805632,0.999293185577457,0.255677150877709,"swallows"
"77","stan",20,0.9,"diag",0.122723953775767,177,223.599,357.533,154.024455732093,1000,1000,173.322469552576,0.998999503036529,1.01570246154625,0.99965137368854,0.43079787245399,"swallows"
"78","tmbstan",20,0.9,"diag",0.106946428867079,177,128.895,202.529,21.2404642101426,1000,1000,20.7510119704308,0.998999503030623,1.08564953569389,1.00183593243619,0.104876161982445,"swallows"
"79","tmb",20,0.9,"diag",0.152757305414271,177,287.410299062729,467.08909702301,15.6361500973871,1000,1000,15.5416527828968,0.998999499541498,1.024201294466,1.00035228371162,0.0334757334244023,"swallows"
"80","admb",20,0.9,"diag",0.150008,177,NA,519.970000000001,161.784159941046,1000,1000,173.071836265744,0.998999524255111,1.01588356218629,0.999288784497899,0.311141334963643,"swallows"
