"","platform","seed","delta.target","metric","eps.final","Npar","time.warmup","time.total","minESS","medianESS","Nsims","minESS.coda","Rhat.min","Rhat.max","Rhat.median","efficiency","model"
"28","admb",7,0.98,"diag",0.0127795,28,NA,31.6700000000055,248.139948543875,857.579757261767,1000,264.684847796587,0.998999503642296,1.00279338724119,0.99936577538199,7.83517361995046,"sslog"
"29","stan",8,0.98,"diag",0.0107113182987611,28,5.985,10.735,278.146798414468,1000,1000,373.73216218805,0.999005391261439,1.00484285658083,0.999694029574405,25.910274654352,"sslog"
"30","tmbstan",8,0.98,"diag",0.0115425884970905,28,9.361,15.346,364.668080989202,913.768440166751,1000,321.373605606874,0.99900364939236,1.00394080545979,0.999415572314832,23.7630705714324,"sslog"
"31","tmb",8,0.98,"diag",0.0100544390500932,28,191.135577917099,307.076555967331,344.746937150525,1000,1000,365.438419996011,0.998999966523586,1.00508510899255,0.999249384716139,1.12267423367612,"sslog"
"32","admb",8,0.98,"diag",0.0117625,28,NA,32.7900000000009,181.030444167746,826.469972487672,1000,237.328673312396,0.998999912770148,1.00847663398425,0.999577308887845,5.5209040612303,"sslog"
"33","stan",9,0.98,"diag",0.0130108820845175,28,5.891,8.938,152.882582611976,867.397480960719,1000,209.155294706895,0.999004649889839,1.00262509257981,0.999315032017484,17.1047865978939,"sslog"
"34","tmbstan",9,0.98,"diag",0.0175529908768179,28,7.468,11.282,339.461903153026,1000,1000,325.270237588353,0.998999764252839,1.0041932911056,0.999261086138988,30.0888054558612,"sslog"
"35","tmb",9,0.98,"diag",0.0104700439799151,28,181.643075942993,288.903931856155,283.038530945271,1000,1000,331.391915558161,0.999003426790078,1.00669605327285,1.00047727554031,0.979697746329723,"sslog"
"36","admb",9,0.98,"diag",0.0102146,28,NA,37.4199999999983,336.788084814598,1000,1000,398.365579801532,0.999000836359573,1.00815808305801,0.999355277940567,9.00021605597577,"sslog"
"37","stan",10,0.98,"diag",0.0105178018132102,28,6.422,11.188,437.623904396799,1000,1000,423.945630743725,0.999000009918856,1.00364631176029,1.00031240627717,39.1154723272076,"sslog"
"38","tmbstan",10,0.98,"diag",0.0123372119754324,28,8.001,12.72,273.748119183876,803.618391930456,1000,288.917326589399,0.999002886679878,1.00443191772905,0.999601251712725,21.5210785521915,"sslog"
"39","tmb",10,0.98,"diag",0.0100649087412182,28,199.857250213623,308.482365131378,328.640115629928,1000,1000,378.967824787801,0.998999575943895,1.00081242871702,0.999462629882337,1.06534490388118,"sslog"
"40","admb",10,0.98,"diag",0.0109553,28,NA,33.6900000000023,304.492934855107,1000,1000,413.685305129106,0.999000379242156,1.00356379810752,0.999447551782698,9.0380805834101,"sslog"
"41","stan",11,0.98,"diag",0.00877521837764766,28,6.203,11.128,258.027027697162,1000,1000,230.771796577247,0.999012602577895,1.00218382218395,0.99934004249086,23.1871879670347,"sslog"
"42","tmbstan",11,0.98,"diag",0.0100589256236582,28,8.861,16.033,351.087373466535,1000,1000,354.520094339747,0.998999542966097,1.00955132336429,1.00019833802594,21.8977966360965,"sslog"
"43","tmb",11,0.98,"diag",0.0112296605285981,28,138.776234149933,228.176300048828,314.609907458052,950.567955023157,1000,316.875870872771,0.99900420407012,1.00537285262091,0.999530992557526,1.3788018623789,"sslog"
"44","admb",11,0.98,"diag",0.0107968,28,NA,33.7200000000012,171.577276559123,948.773863145814,1000,193.947997656399,0.999000477961047,1.00514966748993,0.999905164262865,5.08829408538306,"sslog"
"45","stan",12,0.98,"diag",0.0128715263692664,28,5.453,8.578,216.72210508029,1000,1000,218.766752634572,0.999000825090386,1.00566303725609,0.99955011453321,25.2648758545454,"sslog"
"46","tmbstan",12,0.98,"diag",0.014300633010334,28,7.751,11.49,262.388598557195,1000,1000,281.563635854342,0.99899956732369,1.01372454470425,1.0000609172933,22.8362574897472,"sslog"
"47","tmb",12,0.98,"diag",0.00948891684650939,28,194.456969022751,310.49529504776,280.918073586185,1000,1000,295.949075138549,0.999018682492467,1.01014650578,0.9995335057325,0.904741804680084,"sslog"
"48","admb",12,0.98,"diag",0.0107403,28,NA,34.4400000000023,429.199127671696,1000,1000,400.824752664756,0.999001276443071,1.00589498585563,0.999485886237198,12.462227865031,"sslog"
"49","stan",13,0.98,"diag",0.0153618746996955,28,6.144,8.659,243.033401916315,1000,1000,224.595592943838,0.99899950391274,1.00114655087017,0.99942102168716,28.0671442333197,"sslog"
"50","tmbstan",13,0.98,"diag",0.0111153679849092,28,8.969,15.078,300.696225654033,1000,1000,321.041693025254,0.998999869763638,1.00368525429902,1.00101726779255,19.9427129363333,"sslog"
"51","tmb",13,0.98,"diag",0.0113003003494421,28,162.610318899155,253.827980995178,240.252076947709,1000,1000,282.124061736801,0.99899993416688,1.00957374848959,0.999232726660461,0.946515336905561,"sslog"
"52","admb",13,0.98,"diag",0.00990152,28,NA,36.9699999999939,309.930566756016,1000,1000,325.020156721848,0.999003378797177,1.00207584438818,0.999354001185932,8.38329907373727,"sslog"
