"","platform","seed","delta.target","metric","eps.final","Npar","time.warmup","time.total","minESS","medianESS","Nsims","minESS.coda","Rhat.min","Rhat.max","Rhat.median","efficiency","model"
"12","admb",3,0.9,"diag",0.0897941,1101,NA,197.67,197.373697544814,1000,1000,191.436350752408,0.998999499499397,1.00455781010792,0.999230952973204,0.998501024661377,"wildf"
"13","stan",4,0.9,"diag",0.0877866262093319,1101,61.938,106.017,90.3045226866025,1000,1000,99.6166461096024,0.998999499833718,1.02384437187094,0.999182667996404,0.851792851020143,"wildf"
"14","tmbstan",4,0.9,"diag",0.0865259585663296,1101,58.172,98.173,168.430357739504,1000,1000,160.350840740161,0.998999504478955,1.01216425404766,0.999171125091873,1.71564847503391,"wildf"
"15","tmb",4,0.9,"diag",0.0838173059708653,1101,186.221759080887,286.363677978516,122.916570183977,1000,1000,105.75877440681,0.99899949986421,1.01677430394794,0.999242123432311,0.429232404932301,"wildf"
"16","admb",4,0.9,"diag",0.100619,1101,NA,193.96,106.163589299962,1000,1000,109.151835621988,0.998999499724877,1.01043323427568,0.999404063530306,0.547347851618694,"wildf"
"17","stan",5,0.9,"diag",0.0946725626624305,1101,67.938,111.97,148.885412269897,1000,1000,152.58717270118,0.998999499500025,1.00760860792681,0.999218887431102,1.32969020514332,"wildf"
"18","tmbstan",5,0.9,"diag",0.0903717432094109,1101,57.736,97.705,201.243873856155,1000,1000,169.607989602151,0.998999502548272,1.01768776142927,0.999169391904311,2.05970906152351,"wildf"
"19","tmb",5,0.9,"diag",0.08515990012835,1101,205.893296957016,306.425846815109,83.7693506847957,1000,1000,89.1303941909173,0.998999499638538,1.01222772357358,0.999213220918087,0.273375603120517,"wildf"
"20","admb",5,0.9,"diag",0.0847982,1101,NA,206.51,136.200356920928,1000,1000,123.746152845246,0.998999499499764,1.00706504380029,0.999211711513298,0.659533954389267,"wildf"
"21","stan",6,0.9,"diag",0.0852241478088935,1101,60.501,104.533,54.7590150331445,1000,1000,104.686884687744,0.99899950073223,1.00351716613131,0.999187889126859,0.523844288723605,"wildf"
"22","tmbstan",6,0.9,"diag",0.087025995882993,1101,56.36,96.314,115.739808916416,1000,1000,144.60938123454,0.998999500005018,1.05067436377238,0.999206021142331,1.20169247374645,"wildf"
"23","tmb",6,0.9,"diag",0.0787725817210115,1101,180.486705064774,280.597349882126,100.471964477684,1000,1000,127.906961675868,0.998999500944993,1.0110861190474,0.99919998791305,0.358064552355504,"wildf"
"24","admb",6,0.9,"diag",0.0963405,1101,NA,218.6,159.81109272635,1000,1000,163.631436280211,0.998999499507758,1.00864016983034,0.999216900706433,0.731066297924748,"wildf"
"25","stan",7,0.9,"diag",0.0912239219940975,1101,63.627,107.753,95.4258549173446,1000,1000,108.11348102079,0.998999499664829,1.00695813501948,0.999190540351044,0.885598126431232,"wildf"
"26","tmbstan",7,0.9,"diag",0.0769887592937339,1101,58.205,98.189,59.7807716231921,1000,1000,76.2231251218802,0.998999499526539,1.06942892040171,0.99923155017511,0.608833694438196,"wildf"
"27","tmb",7,0.9,"diag",0.0834488754669814,1101,167.300267934799,267.629684925079,174.839482385623,1000,1000,155.822301581228,0.998999499619773,1.00790221101759,0.99919341723986,0.653288824946932,"wildf"
"28","admb",7,0.9,"diag",0.0881364,1101,NA,210.5,131.156673442314,1000,1000,149.027608097604,0.998999499853822,1.00829917329814,0.999170078239228,0.623072082861347,"wildf"
"29","stan",8,0.9,"diag",0.0708999333187591,1101,61.735,105.642,100.387474372189,1000,1000,77.3146600598311,0.998999499536171,1.00727975085869,0.99921708452839,0.950261017135131,"wildf"
"30","tmbstan",8,0.9,"diag",0.0803749328706297,1101,61.532,101.438,113.874109079587,1000,1000,119.574352556939,0.998999499862701,1.0053037624102,0.999197280416549,1.12259812969091,"wildf"
"31","tmb",8,0.9,"diag",0.0751954952031264,1101,228.284211874008,328.754261016846,93.5328156668324,1000,1000,91.7310036778721,0.998999500108357,1.00751777485233,0.999230321791041,0.284506778338121,"wildf"
"32","admb",8,0.9,"diag",0.090332,1101,NA,215.37,225.407761838434,1000,1000,199.024300201375,0.998999499562373,1.01238263416436,0.999165563131056,1.04660705687159,"wildf"
