"","platform","seed","Npar","Nsims","delta.mean","delta.target","eps.final","max_treedepths","ndivergent","nsteps.mean","nsteps.median","nsteps.sd","metric","model"
"49","stan",3,64,1000,0.8715485884572,0.8,0.477898230450568,0,0,7,7,0,"diag","zdiag"
"50","tmbstan",3,64,1000,0.871439210148975,0.8,0.470425914985369,0,0,7,7,0,"diag","zdiag"
"51","tmb",3,64,1000,0.798722376605021,0.8,0.604419949506929,0,0,7,7,0,"diag","zdiag"
"52","admb",3,64,1000,0.820370459,0.8,0.556591,0,0,7,7,0,"diag","zdiag"
"53","stan",4,64,1000,0.865735997802832,0.8,0.484814235167681,0,0,7,7,0,"diag","zdiag"
"54","tmbstan",4,64,1000,0.856134512324404,0.8,0.505883630813748,0,0,7,7,0,"diag","zdiag"
"55","tmb",4,64,1000,0.830090190927635,0.8,0.571575482027177,0,0,7,7,0,"diag","zdiag"
"56","admb",4,64,1000,0.784058476,0.8,0.604536,0,0,7,7,0,"diag","zdiag"
"57","stan",5,64,1000,0.88077574162766,0.8,0.449974910427424,0,0,7.064,7,0.713030442837059,"diag","zdiag"
"58","tmbstan",5,64,1000,0.859663339711293,0.8,0.501540450836289,0,0,7,7,0,"diag","zdiag"
"59","tmb",5,64,1000,0.809080775176746,0.8,0.565708516926158,0,0,7,7,0,"diag","zdiag"
"60","admb",5,64,1000,0.820205568,0.8,0.573309,0,0,7,7,0,"diag","zdiag"
"61","stan",6,64,1000,0.860308825937754,0.8,0.49193782385997,0,0,7,7,0,"diag","zdiag"
"62","tmbstan",6,64,1000,0.883731884863886,0.8,0.455443349878021,0,0,7.048,7,0.618124646069123,"diag","zdiag"
"63","tmb",6,64,1000,0.805524767549964,0.8,0.59341993516337,0,0,7.024,7,0.758946638440411,"diag","zdiag"
"64","admb",6,64,1000,0.826072837,0.8,0.574846,0,0,7,7,0,"diag","zdiag"
"65","stan",7,64,1000,0.864913829110869,0.8,0.496696390802258,0,0,7,7,0,"diag","zdiag"
"66","tmbstan",7,64,1000,0.851859238633942,0.8,0.512984462771513,0,0,7,7,0,"diag","zdiag"
"67","tmb",7,64,1000,0.81581215396199,0.8,0.568091572043448,0,0,7,7,0,"diag","zdiag"
"68","admb",7,64,1000,0.794858839,0.8,0.588409,0,0,7,7,0,"diag","zdiag"
"69","stan",8,64,1000,0.866351980697615,0.8,0.485470145994281,0,0,7,7,0,"diag","zdiag"
"70","tmbstan",8,64,1000,0.869975031443751,0.8,0.48360521313187,0,0,7,7,0,"diag","zdiag"
"71","tmb",8,64,1000,0.793633210505243,0.8,0.605688405997728,0,0,7,7,0,"diag","zdiag"
"72","admb",8,64,1000,0.824229511,0.8,0.554808,0,0,7,7,0,"diag","zdiag"
"73","stan",9,64,1000,0.861061903747244,0.8,0.49502478438995,0,0,7,7,0,"diag","zdiag"
"74","tmbstan",9,64,1000,0.863828888911786,0.8,0.487703272100424,0,0,7,7,0,"diag","zdiag"
"75","tmb",9,64,1000,0.808956286332111,0.8,0.584631447461034,0,0,7,7,0,"diag","zdiag"
"76","admb",9,64,1000,0.841613149,0.8,0.533842,0,0,7,7,0,"diag","zdiag"
"77","stan",10,64,1000,0.869788130198558,0.8,0.463957973869286,0,0,7,7,0,"diag","zdiag"
"78","tmbstan",10,64,1000,0.829988668959004,0.8,0.548629409403636,0,0,7,7,0,"diag","zdiag"
"79","tmb",10,64,1000,0.801611286545769,0.8,0.611126179048367,0,0,7,7,0,"diag","zdiag"
"80","admb",10,64,1000,0.823319882,0.8,0.56525,0,0,7,7,0,"diag","zdiag"
"81","stan",1,128,1000,0.809589529874682,0.8,0.472372636199701,0,0,7,7,0,"diag","zdiag"
"82","tmbstan",1,128,1000,0.841772613656481,0.8,0.437231442041296,0,0,14.52,7,14.1523810678589,"diag","zdiag"
"83","tmb",1,128,1000,0.805846690605793,0.8,0.496186637233416,0,0,7,7,0,"diag","zdiag"
"84","admb",1,128,1000,0.800445111,0.8,0.488543,0,0,7,7,0,"diag","zdiag"
"85","stan",2,128,1000,0.872859469339915,0.8,0.394657221255969,0,0,27.24,15,51.5467114708927,"diag","zdiag"
"86","tmbstan",2,128,1000,0.859333309710794,0.8,0.425822688039478,0,0,45.136,23,52.2390507419729,"diag","zdiag"
"87","tmb",2,128,1000,0.801483381727518,0.8,0.490076820671075,0,0,7,7,0,"diag","zdiag"
"88","admb",2,128,1000,0.796925975,0.8,0.481172,0,0,7,7,0,"diag","zdiag"
"89","stan",3,128,1000,0.85327261684678,0.8,0.420910282929134,0,0,37.744,23,42.7973606438303,"diag","zdiag"
"90","tmbstan",3,128,1000,0.805849748344024,0.8,0.482436698234926,0,0,7,7,0,"diag","zdiag"
"91","tmb",3,128,1000,0.808071726138932,0.8,0.476406323957245,0,0,7,7,0,"diag","zdiag"
"92","admb",3,128,1000,0.811697878,0.8,0.486317,0,0,7.008,7,0.25298221281347,"diag","zdiag"
"93","stan",4,128,1000,0.861043185072555,0.8,0.420405488635843,0,0,61.464,39,66.8768511311442,"diag","zdiag"
"94","tmbstan",4,128,1000,0.883745578870116,0.8,0.378268911624633,0,0,14.92,15,0.796388243405334,"diag","zdiag"
"95","tmb",4,128,1000,0.802744349636033,0.8,0.480321830611878,0,0,7.008,7,0.25298221281347,"diag","zdiag"
"96","admb",4,128,1000,0.806041843,0.8,0.504463,0,0,7,7,0,"diag","zdiag"
"97","stan",5,128,1000,0.84820391431839,0.8,0.438966710246869,0,0,15.64,7,14.6182109744008,"diag","zdiag"
"98","tmbstan",5,128,1000,0.873062846899273,0.8,0.394595079543602,0,0,24.2,15,28.7270123967189,"diag","zdiag"
"99","tmb",5,128,1000,0.810564619210919,0.8,0.474449742545883,0,0,7,7,0,"diag","zdiag"
"100","admb",5,128,1000,0.80737458,0.8,0.480895,0,0,7,7,0,"diag","zdiag"
"101","stan",6,128,1000,0.896647084579676,0.8,0.370006470128672,0,0,14.992,15,0.25298221281347,"diag","zdiag"
"102","tmbstan",6,128,1000,0.870119642956101,0.8,0.40640767751167,0,0,250.432,167,257.214456538999,"diag","zdiag"
"103","tmb",6,128,1000,0.803322768167453,0.8,0.509283366935702,0,0,7.056,7,1.77087548969429,"diag","zdiag"
"104","admb",6,128,1000,0.814730973,0.8,0.473216,0,0,7,7,0,"diag","zdiag"
"105","stan",7,128,1000,0.86990777283421,0.8,0.402502495332751,0,0,312.736,215,332.330013001446,"diag","zdiag"
"106","tmbstan",7,128,1000,0.868671018519371,0.8,0.408677472275205,0,0,247.968,159,271.335980272042,"diag","zdiag"
"107","tmb",7,128,1000,0.799031925731363,0.8,0.491263897945165,0,0,7,7,0,"diag","zdiag"
"108","admb",7,128,1000,0.812055159,0.8,0.47609,0,0,7,7,0,"diag","zdiag"
"109","stan",8,128,1000,0.851483326979095,0.8,0.423888709200129,0,0,52.848,31,58.0169532366434,"diag","zdiag"
"110","tmbstan",8,128,1000,0.851077727601772,0.8,0.427128144978813,0,0,30.344,15,32.1052084311628,"diag","zdiag"
"111","tmb",8,128,1000,0.816387582201234,0.8,0.487420515281419,0,0,7,7,0,"diag","zdiag"
"112","admb",8,128,1000,0.796428645,0.8,0.50778,0,0,7,7,0,"diag","zdiag"
"113","stan",9,128,1000,0.838037345209602,0.8,0.4396620850498,0,0,9.272,7,5.95394536970784,"diag","zdiag"
"114","tmbstan",9,128,1000,0.856047361806826,0.8,0.414542053725225,0,0,97.92,63,107.078417000754,"diag","zdiag"
"115","tmb",9,128,1000,0.817608452054959,0.8,0.48744688487057,0,0,7,7,0,"diag","zdiag"
"116","admb",9,128,1000,0.828485731,0.8,0.457537,0,0,7,7,0,"diag","zdiag"
"117","stan",10,128,1000,0.865651745346365,0.8,0.408761372856888,0,0,194.76,135,193.064300750357,"diag","zdiag"
