"","platform","seed","delta.target","metric","eps.final","Npar","time.warmup","time.total","minESS","medianESS","Nsims","minESS.coda","Rhat.min","Rhat.max","Rhat.median","efficiency","model"
"160","admb",20,0.9,"diag",0.132778,70,NA,12.6299999999974,55.8417734047594,1000,1000,53.8380874988618,0.999000048716919,1.01474679131218,0.999649612507512,4.42135973117743,"growth"
"161","stan",1,0.9,"diag",0.150419030631067,134,7.657,9.75,156.574592691358,1000,1000,158.138630015669,0.998999514441709,1.01331295977092,0.999367192587055,16.058932583729,"growth"
"162","tmbstan",1,0.9,"diag",0.125084611982112,134,10.594,13.938,92.8017050742423,1000,1000,98.2171585939476,0.999000730195348,1.01480531959199,0.999506865542834,6.65817944283558,"growth"
"163","tmb",1,0.9,"diag",0.158144324404597,134,46.1724548339844,54.6725618839264,230.813641343029,1000,1000,232.413080037678,0.998999532352298,1.00601793080129,0.999238346091026,4.22174548602756,"growth"
"164","admb",1,0.9,"diag",0.158308,134,NA,25.8700000000026,103.184198767453,1000,1000,88.3926806967889,0.998999716221122,1.03988711264208,0.999421798728826,3.98856585881109,"growth"
"165","stan",2,0.9,"diag",0.156672228312471,134,7.641,9.719,157.477601735624,1000,1000,135.950831686989,0.998999517344606,1.00847433592394,0.999266612002653,16.2030663376504,"growth"
"166","tmbstan",2,0.9,"diag",0.13100751225589,134,11.219,14.36,172.274424987873,1000,1000,196.878358521895,0.998999499506605,1.0056929815777,0.999339085034713,11.9968262526374,"growth"
"167","tmb",2,0.9,"diag",0.156085495275729,134,46.4380650520325,55.063175201416,124.401455273266,1000,1000,123.7842802991,0.99899955030646,1.02934446264287,0.999329459784522,2.25924957684,"growth"
"168","admb",2,0.9,"diag",0.168372,134,NA,23.1099999999969,144.603130469237,1000,1000,136.003743582793,0.998999537964581,1.0037087402495,0.999261768686144,6.25716704756624,"growth"
"169","stan",3,0.9,"diag",0.125937455965696,134,9.735,12.313,27.8604550467151,1000,1000,57.2371296023829,0.998999502019445,1.06339215055497,1.00037156059688,2.26268618912654,"growth"
"170","tmbstan",3,0.9,"diag",0.142903979613308,134,9.859,12.656,213.79331550078,1000,1000,239.617948535751,0.998999926756681,1.00430056890787,0.999364597987433,16.8926450300869,"growth"
"171","tmb",3,0.9,"diag",0.141703561527713,134,48.1099810600281,56.6725890636444,90.4171721836359,1000,1000,71.9193871080123,0.998999728334265,1.00395600858384,0.999476072115414,1.59543041314198,"growth"
"172","admb",3,0.9,"diag",0.165216,134,NA,24.6800000000003,141.586072886531,1000,1000,129.877848413604,0.998999551634979,1.0127214513619,0.999433891496814,5.73687491436506,"growth"
"173","stan",4,0.9,"diag",0.135696107498199,134,7.531,9.859,135.879947578046,1000,1000,147.859715853543,0.998999499907931,1.00662590754987,0.999705442395545,13.7823255480319,"growth"
"174","tmbstan",4,0.9,"diag",0.140231709099972,134,10.438,13.391,88.6474998618296,1000,1000,97.1955131025984,0.998999499698885,1.00919024013115,0.999396794570576,6.61993128682172,"growth"
"175","tmb",4,0.9,"diag",0.104006688814756,134,286.300481081009,298.425635099411,73.2565156730722,1000,1000,53.0816694707155,0.998999553926614,1.02884043079102,0.999797548920359,0.245476618148669,"growth"
"176","admb",4,0.9,"diag",0.160536,134,NA,25.4700000000012,185.639942140237,1000,1000,193.520024826316,0.998999536202983,1.00410831003296,0.99936801107008,7.28857252219192,"growth"
"177","stan",5,0.9,"diag",0.1205209948324,134,8.484,11.047,93.1471514143184,1000,1000,105.527345740522,0.998999528677077,1.00562604703583,0.999421911319057,8.4318956652773,"growth"
"178","tmbstan",5,0.9,"diag",0.141440287260495,134,12.219,14.985,90.2834594293573,1000,1000,78.6319814111849,0.998999508732582,1.01273426297464,0.99950564201394,6.02492221750799,"growth"
"179","tmb",5,0.9,"diag",0.153515951835836,134,46.6099638938904,55.1569437980652,151.723444511904,1000,1000,139.153965492024,0.998999574542945,1.00762747894897,0.999438194932443,2.75075872708571,"growth"
"180","admb",5,0.9,"diag",0.160555,134,NA,25.6099999999969,190.302117040056,1000,1000,192.155547813031,0.998999499554179,1.00621225255362,0.999282623953648,7.4307738008621,"growth"
"181","stan",6,0.9,"diag",0.108032789656141,134,7.453,10.422,60.995767435517,1000,1000,111.830045512786,0.998999507342473,1.01166579535583,0.999390381843702,5.85259714407187,"growth"
"182","tmbstan",6,0.9,"diag",0.111405143894334,134,12.078,15.906,95.7836783925767,1000,1000,145.691976899837,0.998999525828126,1.01086098751803,0.999511194811852,6.0218583171493,"growth"
"183","tmb",6,0.9,"diag",0.147702155564374,134,48.0631039142609,56.7507140636444,111.993835217276,1000,1000,78.7069463818975,0.998999500525229,1.00949003208322,0.999350700366527,1.97343482042671,"growth"
"184","admb",6,0.9,"diag",0.150976,134,NA,23.2700000000004,144.035698891202,1000,1000,156.5818470125,0.998999503390211,1.02631177969149,0.99956720219049,6.1897592991491,"growth"
"185","stan",7,0.9,"diag",0.125879370541966,134,8.75,11.469,95.1943491948607,1000,1000,140.971845775013,0.998999551411222,1.00362663798088,0.999328005592869,8.30014379587242,"growth"
"186","tmbstan",7,0.9,"diag",0.112010391454691,134,11.015,14.562,98.5670799410358,1000,1000,130.622969910569,0.99899967162776,1.01003262701427,0.999708000823027,6.76878725044883,"growth"
"187","tmb",7,0.9,"diag",0.0790275423535511,134,50.2662768363953,67.1883659362793,53.8219374878992,1000,1000,55.9644542335246,0.998999552274307,1.02844707407506,0.99963565168493,0.80106037314471,"growth"
"188","admb",7,0.9,"diag",0.157789,134,NA,26.4500000000007,155.406368523617,1000,1000,140.316221718152,0.998999501178319,1.00586375309426,0.999444679853764,5.87547707083603,"growth"
"189","stan",8,0.9,"diag",0.129075207397909,134,7.656,10.047,155.997367450438,1000,1000,129.367094306884,0.998999956708276,1.01557227862866,0.999528770771861,15.5267609684919,"growth"
"190","tmbstan",8,0.9,"diag",0.132143332205562,134,13.141,16.094,94.4158983358224,1000,1000,108.245910950587,0.998999548166,1.013192914851,0.999477938708449,5.86652779519215,"growth"
