"","platform","seed","Npar","Nsims","delta.mean","delta.target","eps.final","max_treedepths","ndivergent","nsteps.mean","nsteps.median","nsteps.sd","metric","model"
"57","stan",15,1101,1000,0.947223985972494,0.9,0.070112903325468,0,0,63,63,0,"diag","wildf"
"58","tmbstan",15,1101,1000,0.941503382072832,0.9,0.0726723506980524,0,0,63,63,0,"diag","wildf"
"59","tmb",15,1101,1000,0.772519040124327,0.9,0.0865053254204439,0,0,63,63,0,"diag","wildf"
"60","admb",15,1101,1000,0.8818873411,0.9,0.0951788,0,0,62.968,63,1.01192885125388,"diag","wildf"
"61","stan",16,1101,1000,0.94502670821478,0.9,0.0703293285617419,0,0,63,63,0,"diag","wildf"
"62","tmbstan",16,1101,1000,0.936609105185466,0.9,0.0751565409952425,0,0,63,63,0,"diag","wildf"
"63","tmb",16,1101,1000,0.847685112751743,0.9,0.0958725300541346,0,0,62.808,63,2.47249858427649,"diag","wildf"
"64","admb",16,1101,1000,0.89001340624034,0.9,0.0757195,0,0,63,63,0,"diag","wildf"
"65","stan",17,1101,1000,0.934248121955363,0.9,0.0813032977406755,0,0,63,63,0,"diag","wildf"
"66","tmbstan",17,1101,1000,0.926528700558989,0.9,0.0842712870382552,0,0,63,63,0,"diag","wildf"
"67","tmb",17,1101,1000,0.91843825076629,0.9,0.0797454860545883,0,0,63,63,0,"diag","wildf"
"68","admb",17,1101,1000,0.85921964674689,0.9,0.0885761,0,0,63,63,0,"diag","wildf"
"69","stan",18,1101,1000,0.956744721800199,0.9,0.0630902839002694,0,0,63,63,0,"diag","wildf"
"70","tmbstan",18,1101,1000,0.907432407370397,0.9,0.0879177886632852,0,0,63,63,0,"diag","wildf"
"71","tmb",18,1101,1000,0.945659055265549,0.9,0.0710122741934327,0,0,62.968,63,1.01192885125388,"diag","wildf"
"72","admb",18,1101,1000,0.8898164617,0.9,0.0942958,0,0,63,63,0,"diag","wildf"
"73","stan",19,1101,1000,0.92761255393902,0.9,0.0812670893948573,0,0,63,63,0,"diag","wildf"
"74","tmbstan",19,1101,1000,0.95047664895002,0.9,0.0636927351494479,0,0,63,63,0,"diag","wildf"
"75","tmb",19,1101,1000,0.900293157085785,0.9,0.0833406319340764,0,0,63,63,0,"diag","wildf"
"76","admb",19,1101,1000,0.923937725,0.9,0.0879521,0,0,63,63,0,"diag","wildf"
"77","stan",20,1101,1000,0.916661043142384,0.9,0.087347252015578,0,0,63,63,0,"diag","wildf"
"78","tmbstan",20,1101,1000,0.905786430958881,0.9,0.0865028018751409,0,0,63,63,0,"diag","wildf"
"79","tmb",20,1101,1000,0.816458820383204,0.9,0.0954408004142105,0,0,62.904,63,1.75095683837434,"diag","wildf"
"80","admb",20,1101,1000,0.782141427741614,0.9,0.0902352,0,1,62.959,63,1.29653384066904,"diag","wildf"
"81","stan",21,1101,1000,0.920924634433787,0.9,0.088445528124315,0,0,63,63,0,"diag","wildf"
"82","tmbstan",21,1101,1000,0.954025013127194,0.9,0.0682358133646898,0,0,63,63,0,"diag","wildf"
"83","tmb",21,1101,1000,0.824954975732552,0.9,0.0941035570798671,0,0,63,63,0,"diag","wildf"
"84","admb",21,1101,1000,0.852599240608726,0.9,0.0905137,0,0,63,63,0,"diag","wildf"
"85","stan",22,1101,1000,0.926008777224938,0.9,0.0768268945145861,0,0,63,63,0,"diag","wildf"
"86","tmbstan",22,1101,1000,0.948951675400422,0.9,0.0669512959639451,0,0,63,63,0,"diag","wildf"
"87","tmb",22,1101,1000,0.896127247541985,0.9,0.0839700821440987,0,0,63,63,0,"diag","wildf"
"88","admb",22,1101,1000,0.89846069305,0.9,0.0916396,0,0,63,63,0,"diag","wildf"
"89","stan",23,1101,1000,0.932726967412743,0.9,0.076400396480037,0,0,63,63,0,"diag","wildf"
"90","tmbstan",23,1101,1000,0.913458898562535,0.9,0.0745833173643927,0,0,63,63,0,"diag","wildf"
"91","tmb",23,1101,1000,0.890284322080407,0.9,0.0868025735689034,0,0,63,63,0,"diag","wildf"
"92","admb",23,1101,1000,0.908032482,0.9,0.0880088,0,0,62.968,63,1.01192885125388,"diag","wildf"
"93","stan",24,1101,1000,0.91452990428524,0.9,0.0875330661073711,0,0,63,63,0,"diag","wildf"
"94","tmbstan",24,1101,1000,0.916974993341858,0.9,0.081979911915813,0,0,63,63,0,"diag","wildf"
"95","tmb",24,1101,1000,0.880832592476364,0.9,0.0920530379835866,0,0,62.968,63,1.01192885125388,"diag","wildf"
"96","admb",24,1101,1000,0.857167214260117,0.9,0.103112,0,0,31.96,31,9.4487924984984,"diag","wildf"
"97","stan",25,1101,1000,0.8910913055341,0.9,0.0954343990322005,0,0,62.872,63,2.02081659229622,"diag","wildf"
"98","tmbstan",25,1101,1000,0.896436775203804,0.9,0.0896894145176755,0,0,63,63,0,"diag","wildf"
"99","tmb",25,1101,1000,0.909914727052559,0.9,0.0884977602232559,0,0,63,63,0,"diag","wildf"
"100","admb",25,1101,1000,0.88370190579427,0.9,0.0927137,0,0,63,63,0,"diag","wildf"
"101","stan",26,1101,1000,0.927227056592616,0.9,0.0808342425984157,0,0,63,63,0,"diag","wildf"
"102","tmbstan",26,1101,1000,0.928720049211573,0.9,0.0777767326093506,0,0,63,63,0,"diag","wildf"
