"","platform","seed","Npar","Nsims","delta.mean","delta.target","eps.final","max_treedepths","ndivergent","nsteps.mean","nsteps.median","nsteps.sd","metric","model"
"47","tmb",4,134,1000,0.909460151603539,0.9,0.158992529644203,0,0,31,31,1.23997481326741,"diag","growth"
"48","admb",4,134,1000,0.923509723,0.9,0.131736,0,0,32.856,31,8.13962637456521,"diag","growth"
"49","stan",1,262,1000,0.89374531637887,0.9,0.155809430592364,0,0,31,31,0,"diag","growth"
"50","tmbstan",1,262,1000,0.896332558583539,0.9,0.154048010949799,0,0,31,31,0,"diag","growth"
"51","tmb",1,262,1000,0.917251053283287,0.9,0.139817587613898,0,0,31.256,31,3.19133963229373,"diag","growth"
"52","admb",1,262,1000,0.8785438892,0.9,0.148569,0,0,31,31,0,"diag","growth"
"53","stan",2,262,1000,0.912590290598456,0.9,0.120291806630266,0,0,37.304,31,15.0233579896535,"diag","growth"
"54","tmbstan",2,262,1000,0.961632802980136,0.9,0.0696047148754363,0,0,63.32,63,5.34772832127794,"diag","growth"
"55","tmb",2,262,1000,0.74544817024265,0.9,0.143641016787049,0,0,31.032,31,1.01192885125388,"diag","growth"
"56","admb",2,262,1000,0.894622899,0.9,0.146599,0,0,31,31,0,"diag","growth"
"57","stan",3,262,1000,0.938439153531348,0.9,0.119293218652451,0,0,36.408,31,12.6630916402706,"diag","growth"
"58","tmbstan",3,262,1000,0.917101778217386,0.9,0.0963058178786599,0,0,48.184,63,16.0281953771174,"diag","growth"
"59","tmb",3,262,1000,0.892380719443439,0.9,0.10519357164542,0,0,39.416,31,14.0954469821154,"diag","growth"
"60","admb",3,262,1000,0.876029204,0.9,0.151424,0,0,31,31,0,"diag","growth"
"61","stan",4,262,1000,0.949710209121477,0.9,0.0951321723068077,0,0,57.528,63,12.3067734468736,"diag","growth"
"62","tmbstan",4,262,1000,0.954088612232462,0.9,0.0761043565129054,0,0,63,63,0,"diag","growth"
"63","tmb",4,262,1000,0.871200469725104,0.9,0.134489733420071,0,0,31.416,31,3.62658187500242,"diag","growth"
"64","admb",4,262,1000,0.888575840896,0.9,0.131569,0,0,32.152,31,7.20922110001274,"diag","growth"
