"","platform","seed","delta.target","metric","eps.final","Npar","time.warmup","time.total","minESS","medianESS","Nsims","minESS.coda","Rhat.min","Rhat.max","Rhat.median","efficiency","model"
"15","tmb",4,0.8,"diag",0.660446367085618,32,1.00918316841125,1.92180418968201,259.593070639656,1000,1000,247.642690577867,0.998999833748733,1.00457984391436,0.999167933110189,135.077794102744,"iidz"
"16","admb",4,0.8,"diag",0.663901,32,NA,0.870000000000005,276.726884621338,1000,1000,254.029052636737,0.998999803474348,1.00298580730288,0.999199998062439,318.076878875099,"iidz"
"17","stan",1,0.8,"diag",0.498395332101837,64,0.234,0.297,409.273612272729,1000,1000,380.714254211707,0.99900071531499,1.00325535493435,0.999311404106964,1378.02563054791,"iidz"
"18","tmbstan",1,0.8,"diag",0.532806936913161,64,0.313,0.406,333.901570574515,1000,1000,336.000265547971,0.998999593744779,1.00189862454476,0.999168875798192,822.417661513584,"iidz"
"19","tmb",1,0.8,"diag",0.564689615762738,64,1.12499690055847,2.07973790168762,203.077209305118,1000,1000,226.873807416735,0.998999506311976,1.00127826160188,0.999237458240553,97.6455779068741,"iidz"
"20","admb",1,0.8,"diag",0.572586,64,NA,1.56,267.549305998096,1000,1000,231.542363824326,0.998999506363663,1.00219440710425,0.999357539480811,171.505965383395,"iidz"
"21","stan",2,0.8,"diag",0.562807076673323,64,0.172,0.235,309.797685190829,1000,1000,302.888772415418,0.998999944708792,1.00368503400509,0.99924234479044,1318.28802208863,"iidz"
"22","tmbstan",2,0.8,"diag",0.477611855960942,64,0.375,0.484,455.933005165397,1000,1000,437.62987860362,0.998999507928503,1.00283335729787,0.999523211066618,942.01034125082,"iidz"
"23","tmb",2,0.8,"diag",0.571344773388773,64,1.2404260635376,2.20418787002563,185.496122211061,1000,1000,229.631703929805,0.998999509880272,1.01126461173204,0.999157195760891,84.1562213156101,"iidz"
"24","admb",2,0.8,"diag",0.572117,64,NA,1.98999999999999,270.343224717159,1000,1000,255.682188047156,0.998999543080609,1.00220408284974,0.999216283681413,135.85086669204,"iidz"
"25","stan",3,0.8,"diag",0.496421017338205,64,0.141,0.18,334.190857225787,1000,1000,405.000185735153,0.998999559229596,1.00250417036508,0.999234917253598,1856.61587347659,"iidz"
"26","tmbstan",3,0.8,"diag",0.502868061283091,64,0.392,0.486,384.789538589888,1000,1000,387.613759042195,0.998999662535668,1.00117715542049,0.999307195199121,791.748021789892,"iidz"
"27","tmb",3,0.8,"diag",0.604102702821271,64,1.30118083953857,2.48821401596069,201.056081135809,1000,1000,225.630454564413,0.998999577301322,1.00260560629968,0.999249645849485,80.8033713523558,"iidz"
"28","admb",3,0.8,"diag",0.583326,64,NA,1.58000000000001,207.407389841253,1000,1000,182.342760883196,0.998999529009236,1.0044749157074,0.999378066041266,131.270499899526,"iidz"
"29","stan",4,0.8,"diag",0.48489153328284,64,0.264,0.396,378.34762319125,1000,1000,398.740801680272,0.998999679512888,1.00300150073636,0.999361475498166,955.423290886995,"iidz"
"30","tmbstan",4,0.8,"diag",0.456542237718102,64,0.312,0.406,384.608046146118,1000,1000,452.669193845687,0.998999499504773,1.00322194030678,0.999214023237433,947.310458487975,"iidz"
"31","tmb",4,0.8,"diag",0.610373858544979,64,1.17189311981201,2.13098216056824,178.65473476634,1000,1000,200.64610275207,0.998999507209036,1.00266148483821,0.999327228565309,83.8368044895791,"iidz"
"32","admb",4,0.8,"diag",0.584619,64,NA,2.35999999999999,283.76283553833,1000,1000,297.708571280887,0.998999531058476,1.00163276682241,0.999212470872661,120.238489634886,"iidz"
"33","stan",1,0.8,"diag",0.417930889224416,128,0.691,1.373,315.494694409493,1000,1000,437.933107329522,0.998999724360383,1.00899333311348,0.99956445533872,229.784919453382,"iidz"
"34","tmbstan",1,0.8,"diag",0.434512904229678,128,1.632,2.097,438.578270688468,1000,1000,439.199922016762,0.99899950807978,1.00379642878674,0.999437688251833,209.145574958735,"iidz"
"35","tmb",1,0.8,"diag",0.494552739956332,128,1.66975903511047,2.67091393470764,298.87175507147,1000,1000,287.397037381989,0.998999690721509,1.00457165007742,0.999299942059505,111.898684262241,"iidz"
"36","admb",1,0.8,"diag",0.500651,128,NA,3.90000000000001,231.717254660982,1000,1000,236.971290523143,0.998999581626453,1.00344861946805,0.99930104832445,59.414680682303,"iidz"
"37","stan",2,0.8,"diag",0.460167594384517,128,0.616,0.743,339.288550528546,1000,1000,401.927866153919,0.998999539025379,1.00715774353457,0.999290743847169,456.646770563319,"iidz"
"38","tmbstan",2,0.8,"diag",0.445901900602423,128,1.629,1.853,416.388391301992,1000,1000,404.092192433375,0.999000411856961,1.00450708131935,0.999356992296255,224.71041084835,"iidz"
"39","tmb",2,0.8,"diag",0.500164922622233,128,2.04848790168762,3.66059589385986,315.827435423685,1000,1000,321.654465637057,0.998999511544648,1.00169958744854,0.999283001205292,86.2776019482076,"iidz"
"40","admb",2,0.8,"diag",0.476305,128,NA,4.22,292.645956044395,1000,1000,272.503067269627,0.998999592861635,1.0074190050367,0.99915717462793,69.3473829489087,"iidz"
"41","stan",3,0.8,"diag",0.398991159555012,128,0.766,2.83,309.579209590983,965.076992728512,1000,337.941474479804,0.999000436421837,1.00556181506741,0.999521769367415,109.391946851938,"iidz"
"42","tmbstan",3,0.8,"diag",0.493156116451755,128,1.274,1.415,375.868114375212,1000,1000,356.311430242083,0.9989995162542,1.00625703506524,0.99941197510044,265.631176236899,"iidz"
"43","tmb",3,0.8,"diag",0.489296988202529,128,1.49075102806091,2.64611887931824,251.890369150407,1000,1000,257.215698507585,0.998999523470946,1.00499547884163,0.999208772016265,95.1923857688911,"iidz"
"44","admb",3,0.8,"diag",0.514101,128,NA,3.84999999999999,108.464730842971,1000,1000,209.837403864904,0.998999506584969,1.0042828208906,0.999191206657278,28.1726573618107,"iidz"
"45","stan",4,0.8,"diag",0.391767468263889,128,0.504,0.676,443.018525681745,1000,1000,405.077420228608,0.998999557910163,1.00523096868838,0.999252851866434,655.352848641635,"iidz"
"46","tmbstan",4,0.8,"diag",0.433064169281227,128,0.813,1.21,455.589131893191,1000,1000,428.159703028096,0.998999691962917,1.00771527462125,0.999408313964094,376.519943713381,"iidz"
"47","tmb",4,0.8,"diag",0.498330097576627,128,1.68828701972961,2.68829584121704,305.545851305928,1000,1000,299.66254673955,0.998999691784252,1.00726767070073,0.999382010596534,113.657822409755,"iidz"
"48","admb",4,0.8,"diag",0.47937,128,NA,3.83000000000001,154.801435852688,1000,1000,153.103092052643,0.998999582739855,1.01343554334157,0.999279138391682,40.4181294654536,"iidz"
"49","stan",1,0.8,"diag",0.399957590339312,256,1.288,22.838,358.847067651435,983.528209917097,1000,367.683046118457,0.998999659833985,1.00593958709242,0.999341876740796,15.7127186115875,"iidz"
"50","tmbstan",1,0.8,"diag",0.360435393267797,256,2.112,2.581,225.143960076462,1000,1000,215.046885681042,0.998999502183109,1.00498581504542,0.99916545571356,87.2312902272227,"iidz"
"51","tmb",1,0.8,"diag",0.407126286399626,256,2.17344212532043,4.50234222412109,271.978206098751,1000,1000,254.724698788024,0.998999500232946,1.00637003781235,0.999211088766505,60.4081592557848,"iidz"
"52","admb",1,0.8,"diag",0.401774,256,NA,15.4,161.955999621374,1000,1000,213.589256854364,0.998999548736714,1.00690014132791,0.999189862868419,10.5166233520372,"iidz"
"53","stan",2,0.8,"diag",0.357773546629529,256,1.142,1.377,383.806077805601,1000,1000,342.917229309368,0.998999545331991,1.00247173155614,0.999165594470522,278.726272916195,"iidz"
"54","tmbstan",2,0.8,"diag",0.362089701113719,256,2.797,3.267,377.39463076831,1000,1000,349.527849221243,0.998999500670613,1.00274861189657,0.999205211007492,115.517181135081,"iidz"
"55","tmb",2,0.8,"diag",0.404830347515668,256,2.26032018661499,4.65340900421143,245.86735450131,1000,1000,251.614834116563,0.998999500637227,1.00354434216649,0.999237653069383,52.8359648332642,"iidz"
"56","admb",2,0.8,"diag",0.426466,256,NA,20.89,329.532581704497,1000,1000,326.919754489815,0.998999499959476,1.00575304545504,0.999492179874481,15.7746568551698,"iidz"
"57","stan",3,0.8,"diag",0.325051988807789,256,1.197,1.431,402.772964197544,1000,1000,385.211088833963,0.99899955103934,1.00137312239257,0.999220556035896,281.462588537766,"iidz"
"58","tmbstan",3,0.8,"diag",0.359344949458469,256,2.034,2.565,320.738877629186,1000,1000,350.982340184751,0.998999500920518,1.00623900768503,0.999172574569456,125.044396736525,"iidz"
"59","tmb",3,0.8,"diag",0.415093796488648,256,2.61204981803894,6.52827286720276,305.186986415178,1000,1000,287.889946638016,0.99899950078837,1.00383743795609,0.99920345151804,46.7485034132687,"iidz"
"60","admb",3,0.8,"diag",0.433005,256,NA,17.41,283.078614130131,1000,1000,271.932897709596,0.998999500165937,1.00713894215926,0.999462920634819,16.259541305579,"iidz"
"61","stan",4,0.8,"diag",0.353464041850606,256,1.179,1.507,291.962555811671,1000,1000,333.123645817921,0.998999500349233,1.00185817056571,0.999165853441232,193.737595097327,"iidz"
"62","tmbstan",4,0.8,"diag",0.360902473511164,256,2.329,2.814,251.995022435344,1000,1000,224.381387716474,0.998999503936087,1.00279127053037,0.999170205788309,89.5504699485942,"iidz"
"63","tmb",4,0.8,"diag",0.413791590486148,256,2.31596517562866,5.08312511444092,240.673310127411,1000,1000,237.004381945579,0.99899950097879,1.01074616375869,0.999241735768369,47.3475086111238,"iidz"
"64","admb",4,0.8,"diag",0.429071,256,NA,21.04,242.394047696921,1000,1000,248.728078971567,0.998999590956542,1.00576956186716,0.999457070964148,11.5206296433898,"iidz"
