"","platform","seed","delta.target","metric","eps.final","Npar","time.warmup","time.total","minESS","medianESS","Nsims","minESS.coda","Rhat.min","Rhat.max","Rhat.median","efficiency","model"
"13","stan",4,0.8,"diag",0.517312118110179,32,0.188,0.25,512.230350231182,1000,1000,482.429171184093,0.998999499499564,1.00149420051975,0.999202744989947,2048.92140092473,"zdiag"
"14","tmbstan",4,0.8,"diag",0.558064692466713,32,0.313,0.453,335.164086503232,1000,1000,356.894589233146,0.999001467049213,1.00189786657102,0.999273293798529,739.87657064731,"zdiag"
"15","tmb",4,0.8,"diag",0.66075969919281,32,3.34378910064697,4.84381198883057,325.33946898713,1000,1000,376.87569157098,0.999000061637992,1.00134121710109,0.999183457623243,67.1659985435719,"zdiag"
"16","admb",4,0.8,"diag",0.693354,32,NA,1.5,201.604100610188,1000,1000,252.285616349347,0.999000697520801,1.00165546913242,0.999162893512382,134.402733740125,"zdiag"
"17","stan",1,0.8,"diag",0.470738096614612,64,0.377,0.471,446.793235388997,1000,1000,439.788149948802,0.998999502998964,1.00540869528957,0.999347934057725,948.605595305725,"zdiag"
"18","tmbstan",1,0.8,"diag",0.428877653062985,64,0.719,1.016,397.554095809457,1000,1000,429.257521922309,0.998999517335345,1.00543961421875,0.999366367025757,391.293401387261,"zdiag"
"19","tmb",1,0.8,"diag",0.585814351542254,64,6.40631699562073,7.81258392333984,216.394819135599,1000,1000,212.573674640668,0.998999646721994,1.0043800917742,0.999154038532466,27.6982393096766,"zdiag"
"20","admb",1,0.8,"diag",0.546882,64,NA,3.23000000000002,303.705078185949,1000,1000,264.491396719547,0.998999507567337,1.00184917856795,0.999298289992674,94.0263399956492,"zdiag"
"21","stan",2,0.8,"diag",0.503080382039208,64,0.397,0.522,389.371429789978,1000,1000,362.879937797669,0.999000353381608,1.00281832569426,0.999204446340115,745.922279291146,"zdiag"
"22","tmbstan",2,0.8,"diag",0.479534407811814,64,0.937,1.093,500.425079654592,1000,1000,558.740139301038,0.998999502912739,1.00461890144686,0.999357105861786,457.845452565958,"zdiag"
"23","tmb",2,0.8,"diag",0.582042321557183,64,5.53099203109741,6.87149715423584,301.736095278677,1000,1000,358.083250252194,0.998999617957539,1.00159850796464,0.999270216694678,43.9112595852093,"zdiag"
"24","admb",2,0.8,"diag",0.573946,64,NA,3.34999999999999,247.741042242425,1000,1000,240.224514339947,0.998999634557725,1.00193503883444,0.999175535556693,73.952549923112,"zdiag"
"25","stan",3,0.8,"diag",0.477898230450568,64,0.375,0.515,493.831215660243,1000,1000,459.016580648038,0.999002056054752,1.00204682052248,0.999493895515182,958.895564388822,"zdiag"
"26","tmbstan",3,0.8,"diag",0.470425914985369,64,0.938,1.094,450.544666008269,1000,1000,462.813201139253,0.998999781903222,1.00226546242894,0.999377518720933,411.832418654725,"zdiag"
"27","tmb",3,0.8,"diag",0.605736723200672,64,6.29327702522278,7.88706398010254,158.802352136197,1000,1000,184.645536435623,0.998999674174287,1.0021423832105,0.999230130055714,20.1345332733224,"zdiag"
"28","admb",3,0.8,"diag",0.573545,64,NA,3.31,207.399037728865,1000,1000,230.351103127784,0.998999593440539,1.00246700865841,0.999314279476572,62.6583195555484,"zdiag"
"29","stan",4,0.8,"diag",0.484814235167681,64,0.424,0.533,431.212232690543,1000,1000,427.757510676095,0.998999902423548,1.00131313923426,0.999278485494998,809.028579156742,"zdiag"
"30","tmbstan",4,0.8,"diag",0.505883630813748,64,0.579,0.735,400.036314341529,1000,1000,391.792284465819,0.998999621732439,1.00267251706679,0.999394901793198,544.267094342216,"zdiag"
"31","tmb",4,0.8,"diag",0.582068424193497,64,5.2344388961792,6.54695796966553,244.328020459407,1000,1000,315.764341815984,0.999000143360437,1.0019565989413,0.999152603274032,37.3193201470773,"zdiag"
"32","admb",4,0.8,"diag",0.588597,64,NA,3.31999999999999,175.50636563916,1000,1000,234.437727591126,0.998999824187112,1.00102507244156,0.99920081291575,52.8633631443253,"zdiag"
"33","stan",1,0.8,"diag",0.472372636199701,128,1.328,1.469,354.956235744345,1000,1000,349.11871209007,0.99899962867616,1.005884621537,0.99927305989721,241.631202004319,"zdiag"
"34","tmbstan",1,0.8,"diag",0.437231442041296,128,2.45,2.912,388.03663138689,1000,1000,378.601508411416,0.998999687558965,1.00691660483869,0.999404227285375,133.254337701542,"zdiag"
"35","tmb",1,0.8,"diag",0.494811820292478,128,11.012197971344,12.4028508663177,241.391813462844,1000,1000,245.500135414852,0.998999967072009,1.00401244074269,0.999269276053623,19.4626071106272,"zdiag"
"36","admb",1,0.8,"diag",0.528202,128,NA,9.15000000000001,189.540190931894,1000,1000,189.574080739824,0.998999499520984,1.00489316942609,0.999241520560793,20.7147749652343,"zdiag"
"37","stan",2,0.8,"diag",0.394657221255969,128,1.234,1.593,408.404809931129,1000,1000,381.314480619318,0.998999559272536,1.00339478877131,0.999271296413651,256.374645280056,"zdiag"
"38","tmbstan",2,0.8,"diag",0.425822688039478,128,2.657,3.844,367.293113097455,1000,1000,405.240775338206,0.999000204672365,1.01776276240846,0.99947368921297,95.5497172469966,"zdiag"
"39","tmb",2,0.8,"diag",0.499375433300937,128,10.1375119686127,11.1375091075897,159.725134671094,1000,1000,238.36936164787,0.998999514182714,1.00523872322119,0.999214890222569,14.3411900388255,"zdiag"
"40","admb",2,0.8,"diag",0.500831,128,NA,6.30000000000001,206.650892465605,1000,1000,251.941952167143,0.99899950218321,1.00996236871337,0.999268826703498,32.8017289627943,"zdiag"
"41","stan",3,0.8,"diag",0.420910282929134,128,0.797,1.282,426.845395370062,1000,1000,407.070148120176,0.998999502297622,1.00387410667289,0.999296165463407,332.952726497708,"zdiag"
"42","tmbstan",3,0.8,"diag",0.482436698234926,128,1.798,1.969,386.573140303954,1000,1000,343.95866353659,0.998999504436261,1.0074444029932,0.999243780114823,196.329680194999,"zdiag"
"43","tmb",3,0.8,"diag",0.512197438095073,128,7.70984697341919,8.81581091880798,255.118568514572,1000,1000,293.703345744403,0.998999525545302,1.00360380269192,0.999347329530411,28.9387523013104,"zdiag"
