"","platform","seed","delta.target","metric","eps.final","Npar","time.warmup","time.total","minESS","medianESS","Nsims","minESS.coda","Rhat.min","Rhat.max","Rhat.median","efficiency","model"
"1","stan",1,0.8,"unit",0.62746992384171,3,0.029,0.057,326.548024118836,572.807187928026,1000,299.850406031112,0.999784429761525,1.00057417691391,1.00026536643069,5728.91270383922,"mvnb"
"2","tmb",1,0.8,"unit",0.885886647456185,3,0.772511959075928,1.46297287940979,243.192478954289,588.813500827392,1000,328.41930276262,0.999305137849766,1.00770936661482,0.999954091720487,166.2317069421,"mvnb"
"3","admb",1,0.8,"unit",0.593481,3,NA,0.309999999999988,204.262631138246,282.270611619592,1000,170.363696903634,1.00033564579955,1.0126031682406,1.00536315554136,658.911713349206,"mvnb"
"4","admb.rwm",1,0.8,"unit",NA,3,NA,0.219999999999999,448.518278550363,641.384784252931,1000,467.043181466469,0.999005586927229,1.00128857129718,0.999115932590107,2038.7194479562,"mvnb"
"5","stan",2,0.8,"unit",0.702199703383739,3,0.027,0.054,264.431272040924,419.750681691748,1000,267.799125176377,0.999075314520813,1.00451033399794,1.00052661876955,4896.87540816526,"mvnb"
"6","tmb",2,0.8,"unit",0.859082309562923,3,0.825079917907715,1.52408599853516,364.269478020905,485.429997351914,1000,358.489001459534,0.99900709172579,1.00317769356415,0.999466813599447,239.008480079874,"mvnb"
"7","admb",2,0.8,"unit",0.544958,3,NA,0.329999999999998,183.68312819927,202.778494891002,1000,157.275493221425,0.999219875320503,1.00734598170037,1.00339032161986,556.615539997789,"mvnb"
"8","admb.rwm",2,0.8,"unit",NA,3,NA,0.200000000000003,518.571870060707,613.943705270667,1000,507.797706224362,0.999007628395034,1.00037826542484,0.999470015251984,2592.8593503035,"mvnb"
"9","stan",3,0.8,"unit",0.683856100071457,3,0.027,0.053,292.849318468551,455.847389858805,1000,349.774758574673,0.999000216408762,1.003834097139,1.00103241954437,5525.45883902926,"mvnb"
"10","tmb",3,0.8,"unit",0.872272450669329,3,0.823046922683716,1.52651596069336,347.490588383689,585.12872321865,1000,375.338720184015,1.00040242402878,1.00398763018807,1.00386609586754,227.636393808719,"mvnb"
"11","admb",3,0.8,"unit",0.576255,3,NA,0.310000000000002,138.95853967286,236.364441207853,1000,110.722909742059,1.00576771847022,1.02546145187256,1.01827508656761,448.253353783415,"mvnb"
"12","admb.rwm",3,0.8,"unit",NA,3,NA,0.219999999999999,418.102635398506,546.096879291192,1000,418.597871422702,0.999004701977638,1.0024331158772,0.999423826262382,1900.46652453867,"mvnb"
