"","platform","seed","delta.target","metric","eps.final","Npar","time.warmup","time.total","minESS","medianESS","Nsims","minESS.coda","Rhat.min","Rhat.max","Rhat.median","efficiency","model"
"24","admb",2,0.8,"diag",0.581405,64,NA,4.56999999999999,202.269789001626,1000,1000,195.520455674102,0.998999635507061,1.00189142128221,0.999222081321086,44.2603477027629,"iidz"
"25","stan",3,0.8,"diag",0.496421017338205,64,0.133,0.187,334.190857225787,1000,1000,405.000185735153,0.998999559229596,1.00250417036508,0.999234917253598,1787.11688356036,"iidz"
"26","tmbstan",3,0.8,"diag",0.502868061283091,64,0.402,0.511,384.789538589888,1000,1000,387.613759042195,0.998999662535668,1.00117715542049,0.999307195199121,753.012795674927,"iidz"
"27","tmb",3,0.8,"diag",0.573505194051763,64,1.20071697235107,2.15034198760986,254.010278590781,1000,1000,238.291865511253,0.998999618075625,1.00103757502811,0.999251808088631,118.125526104393,"iidz"
"28","admb",3,0.8,"diag",0.61886,64,NA,4.25,197.900741343529,1000,1000,191.59026997406,0.998999523230477,1.00222183751995,0.999162992649234,46.5648803161245,"iidz"
"29","stan",4,0.8,"diag",0.48489153328284,64,0.151,0.207,378.34762319125,1000,1000,398.740801680272,0.998999679512888,1.00300150073636,0.999361475498166,1827.7662956099,"iidz"
"30","tmbstan",4,0.8,"diag",0.456542237718102,64,0.413,0.5,384.608046146118,1000,1000,452.669193845687,0.998999499504773,1.00322194030678,0.999214023237433,769.216092292236,"iidz"
"31","tmb",4,0.8,"diag",0.552595780380327,64,1.18034410476685,2.13263320922852,312.371622342399,1000,1000,289.732165100624,0.998999512393113,1.00312218134798,0.999173330781397,146.472267706738,"iidz"
"32","admb",4,0.8,"diag",0.566746,64,NA,4.19,238.921136182453,1000,1000,244.444615698457,0.998999556902775,1.00884635078188,0.999212469435982,57.021750878867,"iidz"
"33","stan",1,0.8,"diag",0.417930889224416,128,0.652,1.271,315.494694409493,1000,1000,437.933107329522,0.998999724360383,1.00899333311348,0.99956445533872,248.225566018484,"iidz"
"34","tmbstan",1,0.8,"diag",0.434512904229678,128,1.185,1.498,438.578270688468,1000,1000,439.199922016762,0.99899950807978,1.00379642878674,0.999437688251833,292.775881634491,"iidz"
"35","tmb",1,0.8,"diag",0.47071665746616,128,1.57119989395142,2.59016609191895,311.962743560784,1000,1000,299.987734306316,0.998999511828485,1.00634628415198,0.999300340933758,120.441212065155,"iidz"
"36","admb",1,0.8,"diag",0.515717,128,NA,15.44,197.692280808898,1000,1000,210.962977598301,0.998999548148104,1.00300877321714,0.999307345456592,12.8039041974675,"iidz"
"37","stan",2,0.8,"diag",0.460167594384517,128,0.59,0.675,339.288550528546,1000,1000,401.927866153919,0.998999539025379,1.00715774353457,0.999290743847169,502.649704486735,"iidz"
"38","tmbstan",2,0.8,"diag",0.445901900602423,128,0.729,0.929,416.388391301992,1000,1000,404.092192433375,0.999000411856961,1.00450708131935,0.999356992296255,448.211400755642,"iidz"
"39","tmb",2,0.8,"diag",0.47029626178302,128,1.51225590705872,2.53748106956482,280.603561671707,1000,1000,295.75871843245,0.998999500075591,1.0046291783984,0.999333256675926,110.583509385483,"iidz"
"40","admb",2,0.8,"diag",0.480873,128,NA,17.09,223.182908386586,1000,1000,245.096240088345,0.998999735613018,1.00316457037828,0.999354808322586,13.0592690688465,"iidz"
"41","stan",3,0.8,"diag",0.398991159555012,128,0.638,2.183,309.579209590983,965.076992728512,1000,337.941474479804,0.999000436421837,1.00556181506741,0.999521769367415,141.813655332562,"iidz"
"42","tmbstan",3,0.8,"diag",0.493156116451755,128,1.201,1.35,375.868114375212,1000,1000,356.311430242083,0.9989995162542,1.00625703506524,0.99941197510044,278.42082546312,"iidz"
"43","tmb",3,0.8,"diag",0.457389448971649,128,1.50119709968567,2.5260169506073,269.584815301572,1000,1000,294.745000674451,0.998999581140254,1.00877018936121,0.999263440455867,106.723280394757,"iidz"
"44","admb",3,0.8,"diag",0.490288,128,NA,15.81,230.098859800706,1000,1000,212.820254373318,0.998999578516187,1.00483598902719,0.999305106961211,14.5540075775272,"iidz"
"45","stan",4,0.8,"diag",0.391767468263889,128,0.563,0.866,443.018525681745,1000,1000,405.077420228608,0.998999557910163,1.00523096868838,0.999252851866434,511.568736353055,"iidz"
"46","tmbstan",4,0.8,"diag",0.433064169281227,128,0.732,1.148,455.589131893191,1000,1000,428.159703028096,0.998999691962917,1.00771527462125,0.999408313964094,396.854644506264,"iidz"
"47","tmb",4,0.8,"diag",0.486011001126573,128,1.54702806472778,2.54850196838379,288.751719386062,1000,1000,269.814381889444,0.9989996733775,1.00261625658521,0.999494802815365,113.302529473494,"iidz"
"48","admb",4,0.8,"diag",0.484325,128,NA,15.7,207.826007796881,1000,1000,237.028176817721,0.998999533993588,1.00191219894286,0.999213858830332,13.237325337381,"iidz"
"49","stan",1,0.8,"diag",0.399957590339312,256,1.169,21.337,358.847067651435,983.528209917097,1000,367.683046118457,0.998999659833985,1.00593958709242,0.999341876740796,16.8180656911204,"iidz"
"50","tmbstan",1,0.8,"diag",0.360435393267797,256,2.075,2.557,225.143960076462,1000,1000,215.046885681042,0.998999502183109,1.00498581504542,0.99916545571356,88.050043049066,"iidz"
"51","tmb",1,0.8,"diag",0.410358589846319,256,2.09443092346191,4.31828904151917,282.590043867704,1000,1000,267.029690162575,0.998999499559848,1.00387773122493,0.999210709145949,65.4402799698395,"iidz"
"52","admb",1,0.8,"diag",0.402329,256,NA,89.28,186.889390589489,1000,1000,244.537169883995,0.99899949985945,1.00432352875404,0.999244067196531,2.09329514549159,"iidz"
"53","stan",2,0.8,"diag",0.357773546629529,256,1.038,1.273,383.806077805601,1000,1000,342.917229309368,0.998999545331991,1.00247173155614,0.999165594470522,301.497311709035,"iidz"
"54","tmbstan",2,0.8,"diag",0.362089701113719,256,2.794,3.267,377.39463076831,1000,1000,349.527849221243,0.998999500670613,1.00274861189657,0.999205211007492,115.517181135081,"iidz"
"55","tmb",2,0.8,"diag",0.392533846863407,256,2.16326785087585,4.44570088386536,178.840647345856,1000,1000,165.504719885232,0.99899951023065,1.01170279254673,0.999232999023162,40.2277733067729,"iidz"
"56","admb",2,0.8,"diag",0.408664,256,NA,89.41,205.636117408145,1000,1000,238.452102141597,0.998999504549076,1.0031818948682,0.999222822371359,2.29992302212443,"iidz"
"57","stan",3,0.8,"diag",0.325051988807789,256,0.981,1.226,402.772964197544,1000,1000,385.211088833963,0.99899955103934,1.00137312239257,0.999220556035896,328.526071939269,"iidz"
"58","tmbstan",3,0.8,"diag",0.359344949458469,256,1.693,2.155,320.738877629186,1000,1000,350.982340184751,0.998999500920518,1.00623900768503,0.999172574569456,148.834745999622,"iidz"
"59","tmb",3,0.8,"diag",0.403913477823751,256,2.07819104194641,4.35315895080566,247.368261671522,1000,1000,248.213531642541,0.998999503621959,1.00340748614656,0.999216701028874,56.8250009859485,"iidz"
"60","admb",3,0.8,"diag",0.419115,256,NA,180.66,291.79651363129,1000,1000,261.210000154433,0.998999543545059,1.00640105265414,0.999262515701554,1.6151694543966,"iidz"
"61","stan",4,0.8,"diag",0.353464041850606,256,1.263,1.488,291.962555811671,1000,1000,333.123645817921,0.998999500349233,1.00185817056571,0.999165853441232,196.211395034725,"iidz"
"62","tmbstan",4,0.8,"diag",0.360902473511164,256,2.297,2.769,251.995022435344,1000,1000,224.381387716474,0.998999503936087,1.00279127053037,0.999170205788309,91.0057863616266,"iidz"
"63","tmb",4,0.8,"diag",0.397679986053042,256,2.09000611305237,4.30370998382568,249.758365329596,1000,1000,228.318396128493,0.99899954918709,1.00488219865204,0.999192637918064,58.0332704267353,"iidz"
"64","admb",4,0.8,"diag",0.40246,256,NA,87.73,176.700468572538,1000,1000,177.114353111287,0.998999563993444,1.00781908452198,0.999219233984808,2.01413961669369,"iidz"
