"","platform","seed","delta.target","metric","eps.final","Npar","time.warmup","time.total","minESS","medianESS","Nsims","minESS.coda","Rhat.min","Rhat.max","Rhat.median","efficiency","model"
"17","stan",1,0.8,"diag",0.470738096614612,64,0.288,0.368,446.793235388997,1000,1000,439.788149948802,0.998999502998964,1.00540869528957,0.999347934057725,1214.11205268749,"zdiag"
"18","tmbstan",1,0.8,"diag",0.428877653062985,64,0.458,0.634,397.554095809457,1000,1000,429.257521922309,0.998999517335345,1.00543961421875,0.999366367025757,627.056933453403,"zdiag"
"19","tmb",1,0.8,"diag",0.569928685053745,64,4.10022211074829,5.10673594474792,215.838152753416,1000,1000,273.390662718748,0.998999517254244,1.00651245516947,0.999483095312397,42.2653834246896,"zdiag"
"20","admb",1,0.8,"diag",0.569549,64,NA,9.17,272.318585208603,1000,1000,264.645466494069,0.99900202258558,1.01506008648991,0.99936601122924,29.6966832288553,"zdiag"
"21","stan",2,0.8,"diag",0.503080382039208,64,0.258,0.36,389.371429789978,1000,1000,362.879937797669,0.999000353381608,1.00281832569426,0.999204446340115,1081.58730497216,"zdiag"
"22","tmbstan",2,0.8,"diag",0.479534407811814,64,0.536,0.652,500.425079654592,1000,1000,558.740139301038,0.998999502912739,1.00461890144686,0.999357105861786,767.523128304589,"zdiag"
"23","tmb",2,0.8,"diag",0.558770306894961,64,3.56633710861206,4.4728410243988,277.902473046856,1000,1000,283.838867249898,0.998999559616541,1.00188618808804,0.999209114441816,62.1310866026608,"zdiag"
"24","admb",2,0.8,"diag",0.551502,64,NA,8.85999999999999,339.742793044056,1000,1000,336.246980484215,0.99899965257126,1.00269804236372,0.999280876370989,38.3456877024894,"zdiag"
"25","stan",3,0.8,"diag",0.477898230450568,64,0.219,0.286,493.831215660243,1000,1000,459.016580648038,0.999002056054752,1.00204682052248,0.999493895515182,1726.68257223861,"zdiag"
"26","tmbstan",3,0.8,"diag",0.470425914985369,64,0.612,0.746,450.544666008269,1000,1000,462.813201139253,0.998999781903222,1.00226546242894,0.999377518720933,603.947273469529,"zdiag"
"27","tmb",3,0.8,"diag",0.587046283033652,64,3.86816811561584,5.13891410827637,190.002245706376,1000,1000,223.187212757577,0.998999919588373,1.01495234513047,0.99922786154366,36.9732285270874,"zdiag"
"28","admb",3,0.8,"diag",0.602576,64,NA,11.58,243.609919984683,1000,1000,243.006004293147,0.998999518118322,1.00147654825889,0.999267988787963,21.0371260781246,"zdiag"
"29","stan",4,0.8,"diag",0.484814235167681,64,0.307,0.381,431.212232690543,1000,1000,427.757510676095,0.998999902423548,1.00131313923426,0.999278485494998,1131.79063698305,"zdiag"
"30","tmbstan",4,0.8,"diag",0.505883630813748,64,0.64,0.813,400.036314341529,1000,1000,391.792284465819,0.998999621732439,1.00267251706679,0.999394901793198,492.049587135952,"zdiag"
"31","tmb",4,0.8,"diag",0.561613113247277,64,4.69533205032349,5.70404815673828,222.42756736307,1000,1000,244.494648629084,0.99899950876626,1.00308186331293,0.99916110585435,38.9946860985585,"zdiag"
"32","admb",4,0.8,"diag",0.572254,64,NA,11.28,349.136272101415,1000,1000,412.64450961845,0.998999607802195,1.00449541638427,0.999196654554689,30.9517971721112,"zdiag"
"33","stan",1,0.8,"diag",0.472372636199701,128,0.738,0.836,354.956235744345,1000,1000,349.11871209007,0.99899962867616,1.005884621537,0.99927305989721,424.588798737255,"zdiag"
